,title,time,content
102,566路  T109路调整通告,03/15 2020,根据通州区政府部门《关于九德路萧太后河钢便桥停止使用的公告》，按照通州区政府整体工作安排，即日起，原途经该路段的566路、T109路将配合调整至新建九棵树中路，具体如下：1．566路由万盛南街发出，沿原路由至地铁万盛东站，改经九棵树中路至田府二桥，再沿原路由至胡家垡。“曹园村”南行站位、“田家府”双向站位平移至九棵树中路规划站台，取消“将军坟”“田家府北”双向站位及“曹园村”北行站位。2．T109路由大地站发出，沿原路由至田府二桥，改经九棵树中路、万盛南街至大马庄路口，再沿原路由至地铁潞城站。“田家府”双向站位、“曹园村”南行站位平移至九棵树中路规划站台，在地铁万盛东站C口处增设“地铁万盛东站”东行站，取消“将军坟”双向站位及“曹园村”北行站位。同时双向增设“大马庄南站”。
103,受降雪影响  截止到2月14日6时50分  北京公交集团共有2条线路采取停驶措施,02/14 2020,          2月13日夜间北京以及周边地区出现降雪天气，截止到2月14日6时50分，受此次降雪影响，北京公交集团共有2条线路采取停驶措施，具体措施如下：1. 948路（地铁苹果园站-大安山矿），受地铁苹果园站至大安山矿路面湿滑影响，采取停驶措施，双向停驶；2. 925路（延庆南菜园-长陵），受营城至长陵路面湿滑影响，采取停驶措施，双向停驶。
104,关于配合河北疫情防控对北京发往河北公交线路采取停运、区间措施的公示,01/28 2020,为配合河北省疫情防控需要，应河北省三河市、涿州市等15个属地政府部门的要求，从1月28日起，北京市公交集团运营的28条跨河北省点到点直达线路，采取暂停运营措施；9条在北京市域内设站点的线路，采取北京市域内区间运营措施。后续我们将与河北省相关市县政府交通管理部门保持密切沟通，并做好随时恢复开通运营的准备。由此给乘客出行带来不便，敬请谅解。相关线路详见下方图片。——北京公交集团
105,1月29日首车起 调整夜36路,01/23 2020,根据公交线路组织及客流组织需求，自2020年1月29日（初五）首车开始，夜36路北京西站西行站位由原北京西站北广场东北角（近中裕大厦）调整至北京西站北广场西北角（近瑞海大厦）。为此给广大乘客带来的不便敬请谅解！
106,地铁13号线西段停运期间   地面公交增运力便接驳,01/17 2020,      受林萃路下穿地铁13号线工程实施的影响，2020年1月22日（腊月二十八）至1月29日（正月初五）期间，地铁13号线西直门至立水桥区段停驶，立水桥至东直门区段运营，公交集团与地铁13号线西段影响车站接驳以及远端分流的线路，将分别采取增加运力、开通临时摆渡线等措施，满足沿线市民的出行。具体措施如下：1.回龙观地区的乘客：可前往育知路站、平西府站、回龙观东大街站、霍营站就近换乘地铁8号线进入轨道交通路网。可选择乘441路、460路、461路、463路、专101路、专102路等线路接驳上述地铁站点。前往西二旗方向可通过地铁8号线去朱辛庄站换乘地铁昌平线到达西二旗地区或乘坐367路；前往上地方向可乘坐636路、681路出行；前往地铁5号线或13号线东段可乘坐441路、428路、558路等公交线路在天通苑北站、天通苑南站或立水桥站换乘地铁；前往市区可乘坐344快路经由京藏高速到达马甸、德胜门；在龙泽站、回龙观站周边的可乘坐地铁龙泽站-地铁回龙观站-地铁霍营站的临时摆渡线出行，摆渡线营业时间为6:30-21:00。 2.地铁昌平线的乘客可在朱辛庄站换乘地铁8号线进入市区。可在昌平城区乘坐345快、885路、886路，在沙河地铁站乘坐670路经由京藏高速进出市区。 3.乘客可以在地铁昌平线西二旗站换乘公交320路、临时摆渡线路（地铁西二旗站经由上地、圆明园至中关村南）前往上地、中关村等地，摆渡线运营时间为：6:30-21:00。 4.乘坐公交的旅客可从火车站西出口，过站前广场到达上地东街中路南行站台，乘坐305路进入城区或到达北京大学东门站换乘地铁4号进入轨道交通路网；乘坐专139路到达育新站换乘地铁8号线进入轨道交通路网；乘坐623路到达马连洼站换乘地铁16号线进入轨道交通路网。 5.途经清河火车站的305路、623路、专139路，在地铁13号线停运期间，根据高铁列车抵达和客流情况在末车后增发车次。清河火车站末车从22时延长至23时50分发出，方便旅客集约化出行。其中，305路可前往上地、圆明园东路、中关村等地，专139路可前往西三旗、育新、新都等地，623路可前往上地、马连洼、永丰等地。 市民可通过公交集团官方微博、微信或详询96166服务热线了解地铁13号线西段停运期间的公交保障出行措施。 
107,1月21日首车起 部分公交线增站、延时,01/17 2020,为方便乘客出行，结合乘客需求建议，自2020年1月21日首车起，9条线路增设中途站位，2条线路调整营业时间，具体如下：一．增设中途站位1．908路：土井村西口→苏家坨公交场站方向增设“赵庄村”站。2．921路：广顺南大街北口→城子方向增设“和平西桥北”站。3．941路、M24路：双向增设“增盛庄东”站。4．961路：双向增设“苹果园南路东口”站。5．M1路、M27路、M42路：双向增设“紫上南口”站。6．M41路：小园公交场站→桥户营方向增设“小园村”站，桥户营→小园公交场站方向增设“石门营路口西”站。二．调整营业时间1．M41路：调整后营业时间：小园公交场站6:00-9:40、15:00-20:10，桥户营6:25-10:00、15:30-20:35。2．M42路：调整后营业时间：石厂村6:00-9:00、15:00-20:00，梧桐苑公交场站6:20-9:20、15:30-20:20。
108,1月16日首车起   调整M25路营业时间,01/14 2020,自2020年1月16日首车起，M25路由现状早晚高峰运营调整为全日运营。调整后营业时间：门头沟圈门5:20-20:40；梧桐苑公交场站6:20-21:30。其中，低峰时段采取定点运营。门头沟圈门9:20-17:20、梧桐苑公交场站9:40-18:00，计划发车间隔40分钟。
109,1月17日首车起  部分公交线路将增设站位,01/14 2020,为方便乘客出行，结合乘客需求建议，自2020年1月17日首车起：1．50路：双向增设“白云桥西”站。2．51路：嘉园三里→双龙小区方向增设“木樨园桥西”站。3．310路、574路、843路：双向增设“南营西站”站。4．369路、485路、676路、957路：双向增设“宏祥路东口”站。5．390路：双向增设“广外关厢”站。6．501路：双向增设“南苑机场修理厂南”站。7．616路：北潞园→北京西站南广场方向增设“月华小区”站。8．691路：双向增设“广外甘石桥”站。9．805快：双向增设“小甸屯”“三垡南口”站。10．847路：双向增设“太阳宫桥”站。11．927路：双向增设“大杜社村东”“大周易村”“漷马路口”站。12．928路：地铁望京西站→成府路口南方向增设“志新村小区西”站。13．975路：十里河桥南→杨秀店方向增设“亦庄北环东路”站。14．985路：双向增设“郭家村南”站。15．991路：双向增设“来广营东路”“善各庄西站”站。16．特8路：内、外环双向增设“苏州桥南”站。17．T110路：太玉园总站→地铁土桥站方向增设“群芳南街”站，地铁土桥站→太玉园总站方向增设“高楼金村”站。18．T112路：双向增设“玉桥东一路北口”站。同日起，995路、X106路“育圣街”站更名为“育政街”。
110,1月18日首车起   新开F60路、延长897路营业时间,01/14 2020,为方便房山区六合村居民出行，自2020年1月18日首车起，新开F60路。首末站：十渡公交场站－房山六合村中途设站：十渡公交场站、房山西庄村、十渡（房山六合村→十渡公交场站方向）、十渡南站、十渡村、十渡北站、十渡中心小学、十渡蜂儿峪、东石片、西石片、马安、六合路口、东天峪、房山南台子、狮子谷、房山六合村。营业时间：十渡公交场站6:30、14:30；房山六合村7:00、15:00。同日起，延长897路营业时间。调整后营业时间为：地铁苏庄站4:50-20:00；地铁园博园站6:00-21:20。此外，自2020年1月18日首车起，831路、837路“燕化北庄”站更名为“迎风南路东口”。 
111,1月15日首车起 569路延长、635路增站通告,01/10 2020,为方便乘客出行，结合乘客需求建议，自2020年1月15日首车起：1．569路调整延长至小营公交场站。增设“小营公交场站”站，营业时间：小营公交场站5:30-22:00，北京会议中心5:50-22:20。2．635路双向增设“小经厂”站。 ​​​​
112,2020年1月9日首车起  M44路调整运营时间,01/07 2020,结合潭柘寺镇桑峪村乘客出行需求建议，自2020年1月9日首车起，M44路运营时间调整为：地铁上岸站6:10、7:10、15:10、19:00，潭柘寺镇桑峪村6:00、7:00、8:00、16:00。 ​​​​
113,2020年1月13日首车起  365路增设部分站位,01/07 2020,为方便乘客出行，结合乘客需求建议，自2020年1月13日首车起，365路双向增设“后厂村路”“软件园北站”站，闵庄南里→永丰公交场站方向增设“四通桥西”站。 ​​​​
114,1月6日起3条公交线增设中途站,01/02 2020,为方便乘客出行，结合乘客需求建议，自2020年1月6日首车起：1．303路：双向增设“红山口”“国防大学”“百望山森林公园”站。2．336路：双向增设“模式口西里”站。3．554路：六里桥北→郭庄子公交场站方向增设“莲怡园东路”站。
